"","TOWN11CD","TOWN11NM","POPULATION_2011","SIZE_FLAG","RGN11NM","COASTAL","COASTAL DETAILED","TTWA11CD","TTWA11NM","TTWA CLASSIFICATION","JOB DENSITY FLAG","INCOME FLAG","UNIVERSITY FLAG","Level4Qual_residents35-64_2011","KS4_2012-2013_counts","Key Stage 2 attainment_school year 2007 to 2008","Key Stage 4 attainment_school year 2012 to 2013","Level 2 at age 18","Level 3 at age 18","Activity at age 19: full-time higher education","Activity at age 19: sustained further education","Activity at age 19: appprenticeships","Activity at age 19: employment with earnings above £0","Activity at age 19: employment with earnings above £10,000","Activity at age 19: out-of-work","Highest level qualification achieved by age 22: less than level 1","Highest level qualification achieved by age 22: level 1 to level 2","Highest level qualification achieved by age 22: level 3 to level 5","Highest level qualification achieved by age 22: level 6 or above","Highest level qualification achieved b age 22: average score","Education Score"
"206","E34002512","Guisborough BUA",16979,"Small Towns","North East","Non-coastal","Smaller non-coastal town","E30000093","Middlesbrough and Stockton","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Medium",201,78.0487804878049,59.2039800995025,75.6218905472637,45.771144278607,"39.800995024875625","24.378109452736318","17.412935323383085","42.786069651741293","12.935323383084576","13.432835820895523","*","22.9","39.799999999999997","34.799999999999997",3.75124378109453,0.599919251
"207","E34002528","Olney BUA",6477,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000243","Milton Keynes","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",69,93.4210526315789,86.9565217391304,95.6521739130435,81.1594202898551,"65.217391304347828","*","*","37.681159420289859","15.942028985507244","*","*","*","31.9","58",4.6231884057971,10.74972706
"208","E34002529","New Alresford BUA",5431,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","High",55,75.4385964912281,65.4545454545455,90.9090909090909,61.8181818181818,"45.454545454545453","21.818181818181817","*","43.636363636363633","20","*","*","*","50.9","*",3.83636363636364,2.585660421
"209","E34002540","Marchwood BUA",6141,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",69,69.3333333333333,66.6666666666667,89.8550724637681,65.2173913043478,"36.231884057971016","20.289855072463769","*","62.318840579710141","26.086956521739129","*","*","14.7","55.9","*",3.73913043478261,2.021652879
"210","E34002554","Rugeley BUA",24033,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000271","Stafford","Majority town and city (small)","Mixed","Higher deprivation towns","No university","Low",292,64.5901639344262,58.5616438356164,77.0547945205479,35.6164383561644,"20.547945205479451","22.260273972602739","16.095890410958905","56.5068493150685","35.273972602739725","8.9041095890410951","3.4","34.700000000000003","43","18.899999999999999",3.10616438356164,-3.750785762
"211","E34002562","Saffron Walden BUA",15210,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000186","Cambridge","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",174,85.7988165680473,70.1149425287356,86.2068965517241,60.9195402298851,"43.103448275862064","16.666666666666664","12.068965517241379","50","24.712643678160919","*","*","20.5","39.799999999999997","36.9",3.75287356321839,3.951955622
"212","E34002605","Knutsford BUA",13191,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000197","Crewe","Majority town and city (small)","Working","Lower deprivation towns","No university","High",129,77.5193798449613,66.6666666666667,89.922480620155,62.7906976744186,"50.387596899224803","13.178294573643413","8.5271317829457356","43.410852713178294","21.705426356589147","*","*","18.3","32.799999999999997","45.8",4.08527131782946,3.730134
"213","E34002608","Shepley BUA",5444,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000219","Huddersfield","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",58,68.9655172413793,70.6896551724138,94.8275862068966,67.2413793103448,"51.724137931034484","17.241379310344829","*","55.172413793103445","20.689655172413794","*","*","*","54.4","*",4,3.283891891
"214","E34002609","Biggleswade BUA",16551,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Low",222,73.568281938326,53.6036036036036,80.6306306306306,48.6486486486487,"33.783783783783782","16.666666666666664","11.711711711711711","50.900900900900901","27.477477477477478","6.3063063063063058","*","30.6","37.4","29.3",3.45045045045045,-1.06055732
"215","E34002624","Ripon BUA",16363,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000214","Harrogate","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",176,76.8361581920904,76.7045454545455,82.9545454545455,55.6818181818182,"36.93181818181818","22.727272727272727","14.204545454545455","54.54545454545454","31.818181818181817","*","*","26.4","44.9","28.1",3.52840909090909,2.456561847
"216","E34002637","Selsey BUA",10550,"Small Towns","South East","Coastal","Smaller seaside town","E30000191","Chichester and Bognor Regis","Majority town and city (small)","Residential","Mid deprivation towns","No university","Low",111,64.7058823529412,53.1531531531532,69.3693693693694,36.9369369369369,"18.018018018018019","14.414414414414415","*","50.450450450450447","27.027027027027028","9.9099099099099099","*","38.4","40.200000000000003","*",2.99099099099099,-4.474723195
"217","E34002653","Ilfracombe BUA",11184,"Small Towns","South West","Coastal","Smaller seaside town","E30000162","Barnstaple","Majority rural","Mixed","Higher deprivation towns","No university","Low",133,85.9375,60.1503759398496,84.2105263157895,45.1127819548872,"30.075187969924812","15.789473684210526","*","42.857142857142854","18.796992481203006","7.518796992481203","*","31.8","39.4","26.5",3.39097744360902,0.559264105
"218","E34002678","Saltburn-by-the-Sea BUA",5958,"Small Towns","North East","Coastal","Smaller seaside town","E30000093","Middlesbrough and Stockton","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Medium",72,74.6478873239437,59.7222222222222,84.7222222222222,47.2222222222222,"34.722222222222221","30.555555555555557","19.444444444444446","37.5","18.055555555555554","*","*","26","45.2","*",3.47222222222222,-0.395280266
"219","E34002686","Ventnor BUA",5976,"Small Towns","South East","Coastal","Smaller seaside town","E30000070","Isle of Wight","Majority town and city (small)","Residential","Higher deprivation towns","No university","Medium",53,69.8412698412698,49.0566037735849,75.4716981132076,43.3962264150943,"18.867924528301888","22.641509433962266","*","45.283018867924532","20.754716981132077","*","*","25.9","53.7","*",3.18867924528302,-3.147683679
"220","E34002689","Newton Aycliffe BUA",25964,"Medium Towns","North East","Non-coastal","Large non-coastal town","E30000203","Durham and Bishop Auckland","Majority rural","Working","Higher deprivation towns","No university","Low",325,67.9878048780488,61.8461538461539,85.2307692307692,45.5384615384615,"27.692307692307693","24.307692307692307","18.461538461538463","44.307692307692307","22.153846153846153","17.846153846153847","*","26.9","47.7","22.9",3.34153846153846,-1.482598265
"221","E34002694","Newbiggin-by-the-Sea BUA",6308,"Small Towns","North East","Coastal","Smaller seaside town","E30000173","Blyth and Ashington","Majority town and city (small)","Residential","Higher deprivation towns","No university","Low",72,49.1525423728814,33.3333333333333,83.3333333333333,30.5555555555556,"13.888888888888889","22.222222222222221","16.666666666666664","41.666666666666671","23.611111111111111","*","*","47.2","44.4","*",2.70833333333333,-9.622821465
"222","E34002712","Filey BUA",6530,"Small Towns","Yorkshire and The Humber","Coastal","Smaller seaside town","E30000259","Scarborough","Majority town and city (small)","Residential","Higher deprivation towns","No university","Low",64,75,43.75,75,48.4375,"31.25","23.4375","*","42.1875","17.1875","*","*","30.2","42.9","*",3.359375,-2.13977095
"223","E34002717","Hoo St Werburgh BUA",6113,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000242","Medway","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Low",93,72.972972972973,53.763440860215,90.3225806451613,30.1075268817204,"16.129032258064516","20.43010752688172","12.903225806451612","56.98924731182796","36.55913978494624","10.75268817204301","*","45.3","35.799999999999997","*",2.86021505376344,-4.418054903
"224","E34002727","Arlesey BUA",5584,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",51,67.3469387755102,56.8627450980392,94.1176470588235,43.1372549019608,"19.607843137254903","27.450980392156865","23.52941176470588","54.901960784313729","37.254901960784316","*","*","37.299999999999997","41.2","*",3.17647058823529,-2.725592731
"225","E34002729","South Woodham Ferrers BUA",16453,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Low",245,81.8181818181818,59.1836734693878,90.2040816326531,59.5918367346939,"34.693877551020407","19.183673469387756","16.326530612244898","60","35.918367346938773","*","*","22","44.7","32.5",3.70612244897959,2.153188205
"226","E34002730","Earls Barton BUA",5387,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000224","Kettering and Wellingborough","Majority town and city (small)","Mixed","Lower deprivation towns","No university","Medium",64,73.015873015873,71.875,84.375,54.6875,"39.0625","18.75","17.1875","43.75","25","*","*","28.1","40.6","*",3.625,1.709309858
"227","E34002733","Lichfield BUA",32877,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000288","Wolverhampton and Walsall","Majority conurbation","Working","Mid deprivation towns","No university","Medium",384,79.8387096774193,66.6666666666667,84.375,51.8229166666667,"39.0625","19.270833333333336","12.5","49.21875","19.53125","5.9895833333333339","*","24.1","38.1","36.299999999999997",3.78125,2.174353696
"228","E34002746","Calverton BUA",6868,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000249","Nottingham","Majority conurbation","Residential","Lower deprivation towns","No university","Low",88,91.4634146341463,65.9090909090909,87.5,44.3181818181818,"28.40909090909091","22.727272727272727","*","48.863636363636367","26.136363636363637","*","*","20.2","56.2","*",3.43181818181818,1.821299858
"229","E34002766","Blackfield BUA",13712,"Small Towns","South East","Coastal","Smaller other coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",162,70.8074534161491,51.2345679012346,76.5432098765432,35.1851851851852,"21.604938271604937","25.925925925925924","14.814814814814813","55.555555555555557","32.098765432098766","6.7901234567901234","6.2","28","47.2","18.600000000000001",3.07407407407407,-3.872906722
"230","E34002796","Yaxley BUA",9174,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000108","Peterborough","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",113,74.1071428571429,63.716814159292,81.25,47.3214285714286,"30.973451327433626","12.389380530973451","10.619469026548673","49.557522123893804","23.893805309734514","*","*","30.4","41.7","26.1",3.35398230088496,-0.383765608
"231","E34002801","Lymm BUA",11608,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000284","Warrington and Wigan","Majority conurbation","Residential","Lower deprivation towns","No university","High",147,91.044776119403,73.469387755102,89.1156462585034,76.8707482993197,"57.823129251700678","10.884353741496598","6.8027210884353746","38.095238095238095","11.564625850340136","6.8027210884353746","*","11","35.200000000000003","51.7",4.40136054421769,8.134159931
"232","E34002816","Dereham BUA",20651,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000248","Norwich","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",229,64.5299145299145,51.528384279476,79.9126637554585,39.7379912663755,"26.200873362445414","20.52401746724891","16.157205240174672","54.148471615720531","29.257641921397383","6.9868995633187767","*","40.5","37","19.8",3.07423580786026,-4.173643774
"233","E34002820","Shrewsbury BUA",71715,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000262","Shrewsbury","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Medium",705,75.9722222222222,64.2553191489362,83.9716312056738,51.3475177304964,"33.333333333333329","18.581560283687942","12.76595744680851","52.198581560283685","21.98581560283688","8.7943262411347511","1.6","26.4","45.1","27",3.4709219858156,0.574837261
"234","E34002826","Witley BUA",6437,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000212","Guildford and Aldershot","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",79,79.0697674418605,67.0886075949367,89.873417721519,55.6962025316456,"44.303797468354425","13.924050632911392","*","46.835443037974684","18.9873417721519","*","*","19.5","41.6","39",4,3.081454678
